customer_id,tenure_months,monthly_charges,total_usage_gb,support_tickets,contract_type,payment_delay_days,churn,revenue,churn_risk_score,risk_segment
370,51,2416,378,6,Yearly,52,1,123216,0.99849597740234,High Risk
371,57,4048,510,8,Quarterly,41,1,230736,0.9983268330213134,High Risk
372,29,3257,631,0,Yearly,30,0,94453,0.2921780559873872,Low Risk
373,69,2456,379,4,Quarterly,37,1,169464,0.9045709164786013,High Risk
374,47,678,588,2,Monthly,55,1,31866,0.9777411972891232,High Risk
375,62,1396,391,3,Quarterly,21,0,86552,0.2805949742755313,Low Risk
376,69,2051,95,3,Quarterly,35,1,141519,0.755403435515407,High Risk
377,16,991,796,6,Quarterly,18,1,15856,0.8704473492473013,High Risk
378,48,560,748,9,Yearly,13,1,26880,0.9341610724513658,High Risk
379,39,1577,469,7,Monthly,13,1,61503,0.8089572299524818,High Risk
380,33,3395,959,9,Yearly,49,1,112035,0.9998585217912733,High Risk
381,23,4660,334,4,Quarterly,28,0,107180,0.8979804909624447,High Risk
382,10,4183,531,9,Monthly,16,1,41830,0.9879381857773252,High Risk
383,69,1085,498,6,Yearly,49,1,74865,0.9958042622001506,High Risk
384,34,4460,938,2,Quarterly,49,1,151640,0.9733115372872152,High Risk
385,52,4270,406,2,Monthly,36,1,222040,0.7616887186395869,High Risk
386,10,1034,905,2,Monthly,8,0,10340,0.07189540079732974,Low Risk
387,19,3962,364,3,Quarterly,0,0,75278,0.05273320148117889,Low Risk
388,58,4511,956,5,Monthly,3,0,261638,0.15139487509778246,Low Risk
389,1,3898,297,4,Monthly,57,1,3898,0.9991350760087963,High Risk
390,69,2655,468,7,Yearly,6,1,183195,0.45109622449100617,Medium Risk
391,4,1504,633,4,Monthly,10,1,6016,0.3717720013963304,Medium Risk
392,16,2999,545,4,Yearly,13,0,47984,0.45890592918783973,Medium Risk
393,24,826,300,9,Yearly,41,1,19824,0.9994692985171048,High Risk
394,2,3206,860,1,Yearly,18,1,6412,0.20571817722115884,Low Risk
395,32,501,847,4,Yearly,39,1,16032,0.9600026539026149,High Risk
396,24,1533,177,6,Monthly,2,1,36792,0.3369596979261459,Medium Risk
397,12,2981,959,1,Monthly,7,0,35772,0.0356248733496093,Low Risk
398,50,624,630,5,Yearly,28,0,31200,0.864639272457658,High Risk
399,35,1604,437,6,Monthly,49,1,56140,0.9981838164478751,High Risk
400,33,3199,711,4,Yearly,36,1,105567,0.9528809890673317,High Risk
401,33,2361,499,8,Yearly,51,1,77913,0.9997475669985817,High Risk
402,61,3420,364,3,Yearly,42,1,208620,0.927353987036369,High Risk
403,51,628,205,9,Quarterly,8,1,32028,0.8608538243982752,High Risk
404,43,937,554,0,Monthly,18,0,40291,0.034857848560764626,Low Risk
405,12,3048,726,7,Monthly,11,1,36576,0.8727288690337938,High Risk
406,67,3629,833,7,Yearly,26,1,243143,0.9543160695353522,High Risk
407,65,1721,941,6,Monthly,36,1,111865,0.9742993421063071,High Risk
408,33,1401,703,7,Yearly,47,1,46233,0.9988769771537388,High Risk
409,40,3668,668,1,Monthly,57,1,146720,0.9787697799672871,High Risk
410,43,4986,948,2,Yearly,24,0,214398,0.40261660070625865,Medium Risk
411,44,4418,789,8,Yearly,44,1,194392,0.9992493586640631,High Risk
412,29,1567,20,0,Quarterly,37,1,45443,0.4989637735149331,Medium Risk
413,13,526,591,7,Yearly,47,1,6838,0.9992138564248708,High Risk
414,12,1047,265,7,Quarterly,49,1,12564,0.9994681590518107,High Risk
415,46,3168,405,6,Monthly,16,1,145728,0.7617178102245358,High Risk
416,2,1066,740,4,Monthly,43,1,2132,0.9895100920127675,High Risk
417,35,1203,818,3,Quarterly,58,1,42105,0.9952592727842032,High Risk
418,8,4780,418,9,Monthly,32,1,38240,0.9990724111901192,High Risk
419,26,3640,371,9,Quarterly,38,1,94640,0.9993642101175337,High Risk
420,34,2090,268,9,Monthly,13,1,71060,0.9589466165683783,High Risk
421,7,1305,12,9,Quarterly,27,1,9135,0.9970777930108551,High Risk
422,68,4291,93,5,Quarterly,17,0,291788,0.5436704569677954,Medium Risk
423,58,1857,165,0,Yearly,54,1,107706,0.8786562665558016,High Risk
424,29,3725,672,4,Monthly,32,1,108025,0.9271856123693256,High Risk
425,36,4118,185,3,Yearly,51,1,148248,0.9899029699184009,High Risk
426,21,2626,716,3,Quarterly,41,1,55146,0.9614988811862334,High Risk
427,36,2960,947,6,Yearly,14,1,106560,0.7426107454622466,High Risk
428,10,1045,481,8,Quarterly,10,1,10450,0.9130652920937181,High Risk
429,24,3228,628,7,Monthly,35,1,77472,0.995335068790359,High Risk
430,64,4234,433,7,Monthly,14,1,270976,0.7912167485369751,High Risk
431,49,3062,143,4,Monthly,52,1,150038,0.993851502444,High Risk
432,36,2579,797,5,Quarterly,47,1,92844,0.995155185282517,High Risk
433,24,3141,916,1,Yearly,29,0,75384,0.457424197411314,Medium Risk
434,23,3614,873,2,Monthly,57,1,83122,0.9931804719337999,High Risk
435,62,2426,389,4,Quarterly,14,0,150412,0.2437891743184164,Low Risk
436,37,1116,676,1,Yearly,48,1,41292,0.9019439810868524,High Risk
437,12,4144,286,2,Quarterly,22,0,49728,0.4777045912875037,Medium Risk
438,55,1703,245,3,Quarterly,42,1,93665,0.9230858856530597,High Risk
439,13,2259,761,5,Monthly,49,1,29367,0.9978125177164467,High Risk
440,23,3065,891,4,Quarterly,59,1,70495,0.9988405143337349,High Risk
441,30,3674,22,9,Quarterly,47,1,110220,0.9998260762568578,High Risk
442,17,3581,351,3,Yearly,58,1,60877,0.9976132986442945,High Risk
443,62,3130,44,1,Monthly,14,0,194060,0.03387425710578451,Low Risk
444,13,3661,568,4,Quarterly,28,0,47593,0.9079042250169924,High Risk
445,59,4821,223,4,Quarterly,10,0,284439,0.19771849334815414,Low Risk
446,19,1169,421,6,Yearly,44,1,22211,0.9971465937746619,High Risk
447,49,3668,414,0,Quarterly,17,0,179732,0.03572771542284677,Low Risk
448,12,2621,503,3,Quarterly,39,1,31452,0.95754387754644,High Risk
449,61,4578,667,4,Quarterly,30,0,279258,0.8322888282686951,High Risk
450,19,4651,168,7,Quarterly,8,1,88369,0.8159825770908261,High Risk
451,9,1219,965,7,Quarterly,21,1,10971,0.9651128778513981,High Risk
452,71,3100,646,0,Yearly,10,0,220100,0.007085808581617342,Low Risk
453,28,4098,119,4,Quarterly,16,0,114744,0.537223535534465,Medium Risk
454,52,1166,558,9,Quarterly,32,1,60632,0.9961423598023488,High Risk
455,16,783,798,0,Quarterly,10,0,12528,0.018881590848083555,Low Risk
456,69,4403,535,0,Quarterly,38,1,303807,0.39216119620485396,Medium Risk
457,12,4065,994,1,Monthly,7,0,48780,0.04020855192181289,Low Risk
458,25,2734,356,1,Monthly,50,1,68350,0.9521001916052146,High Risk
459,52,1965,753,8,Monthly,56,1,102180,0.999810647482031,High Risk
460,53,629,837,3,Monthly,3,0,33337,0.026775363856089928,Low Risk
461,23,2560,645,2,Yearly,35,1,58880,0.8137463090787971,High Risk
462,16,4172,288,0,Monthly,18,0,66752,0.08894662062012858,Low Risk
463,57,2994,488,1,Yearly,23,0,170658,0.1338522210679668,Low Risk
464,39,1492,120,5,Monthly,40,1,58188,0.9829306101467592,High Risk
465,53,2621,645,8,Yearly,48,1,138913,0.9993856141115053,High Risk
466,42,3084,934,4,Monthly,17,0,129528,0.4661415079356409,Medium Risk
467,58,4696,440,3,Quarterly,32,1,272368,0.7729940115684253,High Risk
468,39,2723,551,4,Monthly,45,1,106197,0.9852039461692829,High Risk
469,14,3688,124,8,Monthly,35,1,51632,0.9983616491095331,High Risk
470,5,3737,99,6,Monthly,9,1,18685,0.7486288787678053,High Risk
471,35,4636,221,7,Quarterly,54,1,162260,0.9997245954165084,High Risk
472,18,843,559,3,Yearly,13,0,15174,0.226604978296728,Low Risk
473,9,4961,604,7,Yearly,6,1,44649,0.8095269342397018,High Risk
474,58,2776,548,5,Quarterly,11,0,161008,0.33305269294443623,Medium Risk
475,17,3701,738,4,Monthly,21,0,62917,0.7548106106612881,High Risk
476,7,1388,369,6,Monthly,26,1,9716,0.9673264175986045,High Risk
477,46,2543,495,5,Monthly,47,1,116978,0.9938890948118848,High Risk
478,13,1841,381,2,Yearly,36,1,23933,0.8549778652691072,High Risk
479,40,4220,224,4,Yearly,10,0,168800,0.26216112235297007,Low Risk
480,42,3383,742,8,Quarterly,35,1,142086,0.9967798389194685,High Risk
481,9,4712,24,6,Quarterly,59,1,42408,0.9998499316442154,High Risk
482,50,2915,964,3,Yearly,12,0,145750,0.1330116937187824,Low Risk
483,27,1617,268,6,Monthly,31,1,43659,0.9764586461927675,High Risk
484,66,4763,787,4,Monthly,7,0,314358,0.11615874719952898,Low Risk
485,5,3501,472,1,Monthly,6,1,17505,0.03799968667414783,Low Risk
486,29,2238,129,5,Monthly,42,1,64902,0.9907766223239071,High Risk
487,37,1864,985,6,Quarterly,42,1,68968,0.994604123757105,High Risk
488,38,3208,922,7,Quarterly,57,1,121904,0.9997805100238738,High Risk
489,8,1424,137,5,Yearly,16,0,11392,0.7434817719680555,High Risk
490,65,651,732,7,Quarterly,21,1,42315,0.8776484586849181,High Risk
491,17,1085,532,6,Monthly,45,1,18445,0.9976390287799378,High Risk
492,71,1412,697,1,Yearly,33,1,100252,0.30288942142532865,Medium Risk
493,45,2821,654,5,Quarterly,19,0,126945,0.6983584592844825,High Risk
494,4,995,334,8,Quarterly,52,1,3980,0.9998695347465054,High Risk
495,36,4295,329,5,Quarterly,7,0,154620,0.3477204621677625,Medium Risk
496,70,2648,515,3,Quarterly,21,0,185360,0.2729662934557599,Low Risk
497,31,1056,535,6,Quarterly,26,1,32736,0.9426332979985562,High Risk
498,19,2052,59,2,Monthly,33,1,38988,0.7684587381109712,High Risk
499,61,2620,931,4,Monthly,20,0,159820,0.4591922270859493,Medium Risk
500,54,3585,593,0,Monthly,14,0,193590,0.020209213252449416,Low Risk
501,39,4004,78,9,Quarterly,4,1,156156,0.8669184100812931,High Risk
502,19,656,400,2,Yearly,37,1,12464,0.8392882157135854,High Risk
503,39,1234,392,7,Monthly,16,1,48126,0.8658709701030812,High Risk
504,67,3776,25,8,Monthly,7,1,252992,0.7110127978375002,High Risk
505,45,654,448,8,Quarterly,18,1,29430,0.9390320717089233,High Risk
506,13,1496,855,9,Yearly,4,1,19448,0.8983481451233643,High Risk
507,58,2794,878,1,Monthly,22,0,162052,0.1123173629219129,Low Risk
508,20,3405,577,3,Monthly,18,0,68100,0.4484442587827974,Medium Risk
509,61,1677,626,4,Yearly,13,0,102297,0.205896013749174,Low Risk
510,39,653,141,2,Quarterly,9,0,25467,0.04256706561877468,Low Risk
511,1,4687,569,0,Yearly,30,1,4687,0.4807734265199488,Medium Risk
512,3,2216,257,5,Quarterly,12,1,6648,0.6582189063715729,High Risk
513,62,3702,282,9,Monthly,21,1,229524,0.980673227048575,High Risk
514,63,3357,632,1,Yearly,36,1,211491,0.5092598630564497,Medium Risk
515,25,1286,941,8,Yearly,38,1,32150,0.9982440238117349,High Risk
516,56,4868,847,0,Monthly,9,0,272608,0.010484582212108634,Low Risk
517,33,4772,857,8,Monthly,30,1,157476,0.9951959396296028,High Risk
518,38,4267,358,6,Quarterly,42,1,162146,0.9958175036376155,High Risk
519,6,3378,493,9,Monthly,34,1,20268,0.9992334182027491,High Risk
520,58,1142,559,1,Monthly,12,0,66236,0.021939019513344028,Low Risk
521,44,1165,366,5,Yearly,29,0,51260,0.9010137827937343,High Risk
522,45,3926,761,7,Quarterly,33,1,176670,0.9905748296969182,High Risk
523,32,4283,327,1,Monthly,35,1,137056,0.6684951561647443,High Risk
524,45,4201,642,4,Yearly,34,1,189045,0.9269207380661255,High Risk
525,61,1569,57,5,Monthly,46,1,95709,0.9888023945093842,High Risk
526,47,2849,19,2,Monthly,3,0,133903,0.018620143012548673,Low Risk
527,21,1712,242,1,Monthly,54,1,35952,0.9728269175846895,High Risk
528,36,1652,45,5,Monthly,52,1,59472,0.9974940065747713,High Risk
529,19,3011,422,2,Quarterly,3,0,57209,0.03543476164790581,Low Risk
530,20,643,471,1,Yearly,46,1,12860,0.9043226418361645,High Risk
531,57,2989,13,0,Yearly,5,0,170373,0.00448011002040747,Low Risk
532,18,3728,53,7,Monthly,54,1,67104,0.999792746977727,High Risk
533,47,3705,577,0,Yearly,27,0,174135,0.15355340399212322,Low Risk
534,49,4743,563,4,Monthly,29,0,232407,0.8509875812844218,High Risk
535,14,3642,264,5,Yearly,26,0,50988,0.9383293282374495,High Risk
536,15,3804,749,2,Quarterly,4,0,57060,0.048966142850037926,Low Risk
537,31,1857,123,6,Quarterly,43,1,57567,0.9959592833481683,High Risk
538,1,3213,758,1,Yearly,38,1,3213,0.8518785710614286,High Risk
539,54,4685,406,6,Monthly,34,1,252990,0.9806154837706185,High Risk
540,3,1857,183,1,Monthly,38,1,5571,0.8243632557366537,High Risk
541,16,4794,264,4,Monthly,43,1,76704,0.9906080983413509,High Risk
542,57,3692,475,6,Monthly,14,1,210444,0.6599528058238696,High Risk
543,12,800,938,2,Quarterly,18,0,9600,0.25112179509515176,Low Risk
544,16,1223,286,3,Monthly,29,0,19568,0.7897889368528039,High Risk
545,24,3510,473,0,Monthly,37,1,84240,0.5832122165347283,Medium Risk
546,28,567,856,2,Monthly,31,1,15876,0.62557897541177,High Risk
547,8,4336,511,8,Monthly,39,1,34688,0.9992835635973448,High Risk
548,36,4493,450,9,Quarterly,28,1,161748,0.9966366045564845,High Risk
549,8,3006,78,4,Yearly,5,0,24048,0.22949438640560343,Low Risk
550,58,2037,518,7,Yearly,25,1,118146,0.9481913363228006,High Risk
551,60,897,335,1,Monthly,26,0,53820,0.15213319698156544,Low Risk
552,50,3857,751,2,Monthly,34,1,192850,0.7010331998042496,High Risk
553,28,1663,76,6,Yearly,27,1,46564,0.9565725619369242,High Risk
554,41,1055,313,9,Quarterly,4,1,43255,0.8154611859403285,High Risk
555,64,4161,981,3,Quarterly,40,1,266304,0.9051919187961145,High Risk
556,27,2251,493,8,Quarterly,55,1,60777,0.999879558273419,High Risk
557,63,3441,938,6,Quarterly,47,1,216783,0.9962145405723319,High Risk
558,17,3157,557,0,Quarterly,53,1,53669,0.9486694310260322,High Risk
559,33,3295,426,3,Quarterly,15,0,108735,0.27303977449853467,Low Risk
560,29,2829,168,9,Quarterly,40,1,82041,0.9994498507542543,High Risk
561,13,2459,158,5,Quarterly,17,0,31967,0.7726714520861442,High Risk
562,46,2101,36,5,Quarterly,12,0,96646,0.41488631423143074,Medium Risk
563,35,3293,996,9,Monthly,42,1,115255,0.9995601875990001,High Risk
564,6,1980,593,5,Quarterly,24,0,11880,0.9172201743644895,High Risk
565,69,1602,257,4,Monthly,9,0,110538,0.10365319012640617,Low Risk
566,47,3776,110,2,Yearly,28,0,177472,0.4971549254998367,Medium Risk
567,25,1799,711,1,Monthly,9,0,44975,0.03149306417024819,Low Risk
568,66,4379,105,2,Yearly,5,0,289014,0.01954892687974103,Low Risk
569,10,2035,393,8,Monthly,15,1,20350,0.9621555654835553,High Risk
570,56,577,291,2,Yearly,24,0,32312,0.23071374080653806,Low Risk
571,30,3331,331,2,Monthly,43,1,99930,0.933028820710626,High Risk
572,5,3910,405,0,Monthly,3,1,19550,0.011982696142269421,Low Risk
573,33,3221,287,1,Yearly,36,1,106293,0.6701898864260123,High Risk
574,65,4127,538,2,Quarterly,33,1,268255,0.5952796035541267,Medium Risk
575,18,2032,272,1,Quarterly,18,0,36576,0.1354046880845214,Low Risk
576,49,737,628,7,Quarterly,32,1,36113,0.9826945748994975,High Risk
577,11,2496,589,5,Quarterly,3,0,27456,0.2931737867192184,Low Risk
578,26,3927,649,6,Quarterly,43,1,102102,0.99716292824607,High Risk
579,63,777,302,0,Monthly,33,1,48951,0.1838265353600849,Low Risk
580,59,3589,303,5,Quarterly,11,0,211751,0.34910253042951844,Medium Risk
581,27,1023,617,1,Monthly,30,0,27621,0.4178849196344065,Medium Risk
582,49,4775,404,5,Yearly,15,0,233975,0.5888546863719388,Medium Risk
583,33,4718,522,2,Quarterly,1,0,155694,0.02332769207855973,Low Risk
584,1,3622,930,6,Quarterly,48,1,3622,0.9992305384702299,High Risk
585,21,2297,819,2,Quarterly,57,1,48237,0.9924162464666336,High Risk
586,55,2631,189,8,Quarterly,59,1,144705,0.9998816461612775,High Risk
587,6,1315,929,2,Monthly,1,0,7890,0.029016954861804,Low Risk
588,69,3194,702,6,Monthly,35,1,220386,0.9723640115314024,High Risk
589,5,942,244,3,Monthly,5,1,4710,0.10445325361099082,Low Risk
590,3,3640,961,7,Yearly,59,1,10920,0.9999311969109383,High Risk
591,53,642,840,1,Monthly,22,0,34026,0.09953532209330411,Low Risk
592,23,4787,346,7,Quarterly,38,1,110101,0.9975963194521577,High Risk
593,53,1910,17,8,Yearly,54,1,101230,0.9997347947743646,High Risk
594,37,4973,452,7,Yearly,46,1,184001,0.9990514332136736,High Risk
595,17,1034,950,5,Quarterly,51,1,17578,0.997967809826742,High Risk
596,1,2216,548,9,Quarterly,43,1,2216,0.9998039711718978,High Risk
597,51,3864,829,0,Quarterly,36,1,197064,0.40232690153450584,Medium Risk
598,45,1532,667,6,Quarterly,45,1,68940,0.9957486674285785,High Risk
599,4,3842,100,0,Monthly,15,1,15368,0.07234326471200433,Low Risk
600,62,1910,863,6,Yearly,42,1,118420,0.9905185879692643,High Risk
601,65,1672,281,1,Quarterly,43,1,108680,0.7052564801735494,High Risk
602,32,1388,843,7,Monthly,18,1,44416,0.913009614912804,High Risk
603,34,3838,14,1,Quarterly,48,1,130492,0.9310983206197104,High Risk
604,39,2141,603,2,Monthly,23,0,83499,0.3128417793344198,Medium Risk
605,26,971,908,2,Quarterly,57,1,25246,0.9901034120449534,High Risk
606,34,3440,228,0,Quarterly,26,0,116960,0.16888598535088475,Low Risk
607,54,1046,127,4,Quarterly,6,0,56484,0.08791197598544472,Low Risk
608,3,4097,602,4,Monthly,29,1,12291,0.9383123802137049,High Risk
609,50,3325,985,9,Quarterly,40,1,166250,0.9991596773234874,High Risk
610,12,4223,591,4,Monthly,13,0,50676,0.5172440898898512,Medium Risk
611,65,863,124,8,Monthly,57,1,56095,0.9997514486753012,High Risk
612,54,2666,272,5,Yearly,51,1,143964,0.9960800043372622,High Risk
613,5,3809,315,5,Monthly,43,1,19045,0.9961778845094674,High Risk
614,57,1045,663,2,Monthly,14,0,59565,0.06231560652007216,Low Risk
615,17,3740,431,4,Monthly,11,0,63580,0.39907034084176235,Medium Risk
616,47,2436,216,9,Monthly,52,1,114492,0.9998625970017984,High Risk
617,23,1462,632,6,Monthly,52,1,33626,0.9991152539319463,High Risk
618,14,3505,312,2,Yearly,28,0,49070,0.6712251083683781,High Risk
619,66,4306,121,1,Quarterly,22,0,284196,0.11152827630798934,Low Risk
620,51,1382,426,4,Yearly,12,0,70482,0.2127132554190858,Low Risk
621,38,4340,564,2,Yearly,8,0,164920,0.056455191657302936,Low Risk
622,64,1370,868,4,Quarterly,23,0,87680,0.5210008379415365,Medium Risk
623,38,3485,294,8,Monthly,38,1,132430,0.9981673005236071,High Risk
624,50,1365,649,9,Quarterly,29,1,68250,0.9942983991821615,High Risk
625,30,4809,194,0,Monthly,0,0,144270,0.004760884231946656,Low Risk
626,51,3703,750,3,Quarterly,59,1,188853,0.9956096845771301,High Risk
627,63,3397,910,9,Yearly,9,1,214011,0.8831355035633895,High Risk
628,52,2744,230,4,Monthly,37,1,142688,0.9353688273730224,High Risk
629,38,518,873,1,Yearly,57,1,19684,0.9710036545186083,High Risk
630,30,1141,453,1,Monthly,46,1,34230,0.8884234035818704,High Risk
631,51,3583,126,0,Quarterly,14,0,182733,0.021612071268070826,Low Risk
632,5,829,79,7,Quarterly,8,1,4145,0.7968592245858669,High Risk
633,29,1365,907,1,Quarterly,12,0,39585,0.042837121885061766,Low Risk
634,4,1273,79,2,Quarterly,22,1,5092,0.44052882402856636,Medium Risk
635,10,4987,631,1,Quarterly,32,1,49870,0.6955023198374192,High Risk
636,56,2854,436,3,Yearly,8,0,159824,0.06694797600794304,Low Risk
637,17,3838,653,0,Yearly,2,0,65246,0.007771148137031726,Low Risk
638,17,4018,577,2,Monthly,29,0,68306,0.7023090390467143,High Risk
639,69,3442,998,4,Yearly,8,0,237498,0.10933303251741631,Low Risk
640,34,3067,452,9,Monthly,51,1,104278,0.9998894456511287,High Risk
641,6,2174,610,0,Monthly,24,0,13044,0.19683508704110808,Low Risk
642,53,3183,146,3,Yearly,46,1,168699,0.9650399110293951,High Risk
643,66,3880,513,5,Yearly,23,0,256080,0.7495595031414974,High Risk
644,43,1239,140,3,Monthly,31,1,53277,0.7338346307812793,High Risk
645,23,2045,227,6,Yearly,6,1,47035,0.5051980523063426,Medium Risk
646,55,2759,697,6,Yearly,35,1,151745,0.9787744271306014,High Risk
647,16,1635,180,5,Yearly,24,0,26160,0.8943404363888093,High Risk
648,8,1373,484,8,Quarterly,19,1,10984,0.9785435318215311,High Risk
649,4,2800,621,1,Quarterly,16,1,11200,0.14785044494879918,Low Risk
650,4,1251,138,9,Monthly,53,1,5004,0.9999495555195439,High Risk
651,56,1353,66,7,Yearly,35,1,75768,0.9880118258056797,High Risk
652,25,4232,190,7,Monthly,25,1,105800,0.980512342446322,High Risk
653,67,2783,255,9,Yearly,18,1,186461,0.9624560199732434,High Risk
654,67,1829,153,3,Quarterly,59,1,122543,0.9921522966588486,High Risk
655,27,977,60,5,Yearly,36,1,26379,0.9747480987454673,High Risk
656,32,3226,377,5,Yearly,47,1,103232,0.9958964038178024,High Risk
657,50,3591,468,4,Yearly,2,0,179550,0.07124862896783127,Low Risk
658,61,4730,227,0,Quarterly,42,1,288530,0.5983132475227605,Medium Risk
659,51,1769,625,2,Quarterly,56,1,90219,0.9814988062848611,High Risk
660,19,4681,904,6,Quarterly,27,1,88939,0.9746387381940922,High Risk
661,21,3103,576,7,Monthly,21,1,65163,0.9631607055470445,High Risk
662,5,1969,266,1,Yearly,46,1,9845,0.9395724977544995,High Risk
663,42,877,867,2,Quarterly,18,0,36834,0.14535766907616984,Low Risk
664,61,2180,165,3,Monthly,52,1,132980,0.9809440303347331,High Risk
665,22,741,574,4,Quarterly,55,1,16302,0.9972585412483613,High Risk
666,21,1419,451,2,Yearly,45,1,29799,0.9491302914675905,High Risk
667,70,569,850,4,Monthly,15,0,39830,0.20147468412706274,Low Risk
668,1,4424,965,7,Quarterly,55,1,4424,0.9998889821955503,High Risk
669,5,2586,708,7,Quarterly,5,1,12930,0.7519782346714219,High Risk
670,12,2507,885,1,Monthly,36,1,30084,0.7516872843951593,High Risk
671,46,1300,671,5,Monthly,30,0,59800,0.9115077319726033,High Risk
672,34,3279,785,3,Monthly,52,1,111486,0.9908759966468157,High Risk
673,49,1255,771,8,Monthly,48,1,61495,0.9993431847159996,High Risk
674,45,2495,954,9,Monthly,47,1,112275,0.9997187550116727,High Risk
675,27,1821,819,1,Quarterly,33,1,49167,0.5554306656651196,Medium Risk
676,26,2830,932,7,Monthly,30,1,73580,0.9890327566798691,High Risk
677,47,609,944,0,Monthly,59,1,28623,0.9456420046088541,High Risk
678,56,1516,732,5,Yearly,10,0,84896,0.27916377095348494,Low Risk
